text,persons,locations,organizations,persons_pred,organizations_pred,locations_pred,TP_persons,FP_persons,FN_persons,support_persons,precision_persons,recall_persons,F1_persons,TP_organizations,FP_organizations,FN_organizations,support_organizations,precision_organizations,recall_organizations,F1_organizations,TP_locations,FP_locations,FN_locations,support_locations,precision_locations,recall_locations,F1_locations
"World number one Pete Sampras , seeking his first Grand Slam title of the year , and women 's top seed Steffi Graf , aiming for her third , should be able to ease into the year 's final major , which begins on Monday .",Pete Sampras;Steffi Graf,,,Sampras;Steffi Graf,,,1,1,1,2,0.5,0.5,0.5,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Sampras opens the defence of his U.S. Open crown against David Rikl of the Czech Republic , while top-ranked Graf begins her title defence against Yayuk Basuki of Indonesia .",Sampras;David Rikl;Graf;Yayuk Basuki,Czech Republic;Indonesia,,David Rikl;Yayuk Basuki,Czech Republic,Sampras;U.S.;Indonesia,2,0,2,4,1.0,0.5,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,1,2,1,2,0.3333333333333333,0.5,0.4
Wednesday 's U.S. Open draw ceremony revealed that both title holders should run into their first serious opposition in the third round .,,,,,,U.S.,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"Looming in Sampras 's future is a likely third-round date with recent nemesis Mark Philippoussis , the rising Australian who took out Sampras in the third round of the Australian Open in January .",Sampras;Mark Philippoussis;Sampras,,,Mark Philippoussis;Sampras,,Sampras;Australian;Australian,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
Sampras avenged that defeat with a straight sets win over the 19-year-old power hitter in the second round at Wimbledon and their rubber match in New York could provide some first-week fireworks .,Sampras,Wimbledon;New York,,Sampras,Wimbledon,New York,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,1,2,1.0,0.5,0.6666666666666666
"While only a stunning upset will keep Graf from sailing through to a predictable semifinal showdown with third seed Arantxa Sanchez Vicario , the German star could also be tested in the third round where she will probably face 28th-ranked veteran Natasha Zvereva of Belarus .",Graf;Arantxa Sanchez Vicario;Natasha Zvereva,Belarus,,Arantxa Sanchez Vicario;Natasha Zvereva,,German;Belarus,2,0,1,3,1.0,0.6666666666666666,0.8,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
There will be no repeat of last year 's men 's final with eighth-ranked Andre Agassi landing in Sampras 's half of the draw .,Andre Agassi;Sampras,,,Andre Agassi,,Sampras,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"Bumping Agassi up to the sixth seeding avoided the possibility that he would run into Sampras as early as the quarter-finals , but they could lock horns in the semis .",Agassi;Sampras,,,Agassi;Sampras,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Olympic champion Agassi meets Karim Alami of Morocco in the first round .,Agassi;Karim Alami,Morocco,,Agassi;Karim Alami,,Morocco,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Surprise second seed Michael Chang , ranked third in the world , opens against Czech Daniel Vacek , while women 's second seed Monica Seles drew American Anne Miller as her first victim .",Michael Chang;Daniel Vacek;Monica Seles;Anne Miller,,,Michael Chang;Czech Daniel Vacek;Monica Seles,American Anne Miller,,2,1,2,4,0.6666666666666666,0.5,0.5714285714285715,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"Second-ranked Austrian Thomas Muster , who was seeded third , did not have the luck of the draw with him .",Thomas Muster,,,Thomas Muster,,Austrian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"In the first round Muster faces American Richey Reneberg , who has been playing some of the best tennis of his career of late .",Muster;Richey Reneberg,,,Muster,American Richey Reneberg,,1,0,1,2,1.0,0.5,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"If he survives , Muster is seeded to run into either fifth-seeded Wimbledon champion Richard Krajicek of the Netherlands or 12th-seeded American Todd Martin in the quarter-finals in Chang 's half of the draw .",Muster;Richard Krajicek;Todd Martin;Chang,Netherlands,,Muster;Richard Krajicek;Chang,American Todd Martin,Netherlands,3,0,1,4,1.0,0.75,0.8571428571428571,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"Perhaps the best , yet most unfortunate , first-round matchup of the men 's competition pits eighth seed Jim Courier against retiring star Stefan Edberg .",Jim Courier;Stefan Edberg,,,Jim Courier;Stefan Edberg,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The popular Swede is playing his final major tournament next week and the two-time champion 's Grand Slam farewell could well be a one-match affair .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"With the exception of a Philippoussis showdown , Sampras looks to have landed in a comfortable quarter of the draw with the likes of Frenchman Cedric Pioline and ailing French Open champion Yevgeny Kafelnikov , who is nursing a rib injury , in his path .",Philippoussis;Sampras;Cedric Pioline;Yevgeny Kafelnikov,,,Sampras;Frenchman Cedric Pioline;Yevgeny Kafelnikov,,French,2,1,2,4,0.6666666666666666,0.5,0.5714285714285715,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"Seles , runner-up to Graf last year , is seeded to run into fifth-ranked German Anke Huber in the quarter-finals with fourth seed Conchita Martinez or eighth-seeded Olympic champion Lindsay Davenport looking like her most likely semifinal opponents .",Seles;Graf;Anke Huber;Conchita Martinez;Lindsay Davenport,,,German Anke;Lindsay Davenport,Conchita Martinez,Seles;Graf,1,1,4,5,0.5,0.2,0.28571428571428575,0,1,1,1,0.0,0.0,0.0,0,2,1,1,0.0,0.0,0.0
But Huber will be tested immediately with a first-round encounter against dangerous 18th-ranked South African Amanda Coetzer .,Huber;Amanda Coetzer,,,Huber,Amanda Coetzer,,1,0,1,2,1.0,0.5,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"Sanchez Vicario , runner-up to Graf at the French Open and Wimbledon , begins play against a qualifier in a quarter of the draw that includes young talent Martina Hingis , the 16th seed , before a probable quarter-final clash with seventh-seeded veteran Jana Novotna .",Sanchez Vicario;Graf;Martina Hingis;Jana Novotna,,,Sanchez;Graf;Wimbledon;Martina Hingis;Jana Novotna,Vicario,French,3,2,1,4,0.6,0.75,0.6666666666666665,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Martinez begins play against Ruxandra Dragomir of Romania .,Martinez;Ruxandra Dragomir,Romania,,Ruxandra Dragomir,,Martinez;Romania,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
-- Sydney Newsroom 61-2 9373-1800,,,Sydney Newsroom,Sydney Newsroom,,,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"RTRS - Tennis - Muster upset , Philippoussis wins , Stoltenberg loses .",Muster;Philippoussis;Stoltenberg,,RTRS,Muster,RTRS,Tennis;Stoltenberg,1,0,2,3,1.0,0.3333333333333333,0.5,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
TORONTO 1996-08-21,,TORONTO,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Top-seeded Thomas Muster of Austria was beaten 6-3 7-5 by 123rd-ranked Daniel Nestor of Canada on Wednesday in his first match of the $ 2 million Canadian Open .,Thomas Muster;Daniel Nestor,Austria;Canada,,Thomas Muster;Daniel Nestor,,Austria;Canada;Canadian,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
"A lefthander with a strong serve , Nestor kept the rallies short by constantly attacking the net and the tactic worked in the second-round match against Muster , playing his first match after receiving a first-round bye along with the other top eight seeds .",Nestor;Muster,,,Nestor;Muster,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The tournament also lost its second seed on the third day of play when second-seeded Goran Ivanisevic of Croatia was beaten 6-7(3-7 ) 6-4 6-4 by unseeded Mikael Tillstrom of Sweden .,Goran Ivanisevic;Mikael Tillstrom,Croatia;Sweden,,Goran Ivanisevic;Mikael Tillstrom,,Croatia;Sweden,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Other seeded players advancing were number three Wayne Ferreira of South Africa , number four Marcelo Rios of Chile , number six MaliVai Washington of the United States and American Todd Martin , the seventh seeed .",Wayne Ferreira;Marcelo Rios;MaliVai Washington;Todd Martin,South Africa;Chile;United States,,Wayne Ferreira;Marcelo Rios,MaliVai Washington;American Todd Martin,South Africa;Chile;United States,2,0,2,4,1.0,0.5,0.6666666666666666,0,2,1,1,0.0,0.0,0.0,3,0,0,3,1.0,1.0,1.0
"Eighth seed Marc Rosset of Switzerland was eliminated in a one hour , 55 minute battle by unseeded Mark Philippoussis of Australia .",Marc Rosset;Mark Philippoussis,Switzerland;Australia,,Marc Rosset;Mark Philippoussis,,Eighth;Switzerland;Australia,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
Philippoussis saved a match point at 5-6 in the third-set tie break before winning 6-3 3-6 7-6 ( 8-6 ) .,Philippoussis,,,,,Philippoussis,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"Philippoussis 's compatriot , 13th seed Jason Stoltenberg , was not as fortunate .",Philippoussis;Jason Stoltenberg,,,Jason Stoltenberg,,,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
He held one match point at 9-8 in a marathon third-set tie break but was beaten 5-7 7-6 ( 7-1 ) 7-6 ( 13-11 ) by unseeded Daniel Vacek of the Czech Republic .,Daniel Vacek,Czech Republic,,Daniel Vacek,Czech Republic,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
""" I knew I had to serve well and keep the points short and that 's what I was able to do , "" said Nestor , who ranks 10th in doubles .",Nestor,,,Nestor,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
There were only two service breaks in the match .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The lanky Canadian broke Muster at 4-3 in the first set and 5-5 in the second before ending the match on his third match point when the Austrian hit a service return long .,Muster,,,Muster,,Canadian;Austrian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
""" I probably did n't hit five ground strokes in the whole match , "" said Muster , only partly joking . """,Muster,,,Muster,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The way he was chipping and charging and serving and volleying I did n't really get my timing playing from the baseline . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" He played a good match , took a few chances , and every time he was down he was able to come up with a big first serve . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Playing at night was not Muster 's preference . """,Muster,,,Muster,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"I asked for a day match and they gave me a night match , "" he said . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"I do n't like playing under the lights but maybe it would not have made any difference . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Ivanisevic rallied from a 2-5 deficit in the first set but then played erratically against the 44th-ranked Tillstrom , who was a surprise winner over his famous compatriot Stefan Edberg in the second round at Wimbledon .",Ivanisevic;Tillstrom;Stefan Edberg,Wimbledon,,Ivanisevic;Stefan Edberg,Wimbledon,,2,0,1,3,1.0,0.6666666666666666,0.8,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Ivanisevic hit 32 aces but was outplayed from the back court by the 24-year-old Tillstrom .,Ivanisevic;Tillstrom,,,Ivanisevic,,,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The sixth-ranked Ivanisevic , who lost in the final at Indianapolis to world number one Pete Sampras of the U.S. last Sunday , made a quick getaway after his loss but did say : "" Something was not there when I arrived ( in Toronto ) .",Ivanisevic;Pete Sampras,Indianapolis;U.S.;Toronto,,Ivanisevic,,U.S.;Toronto,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,2,0,1,3,1.0,0.6666666666666666,0.8
I did n't feel good .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"And I did n't have a good feeling as soon as I lost in my doubles ( on Tuesday ) . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" I thought he looked a little unfocused at certain times on his ground strokes , "" said Tillstrom .",Tillstrom,,,Tillstrom,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The 19-year-old Philippoussis , who beat Sampras in the third round of this year 's Australian Open , stayed calm in a nervy third-set tie break against Rosset .",Philippoussis;Sampras;Rosset,,,Sampras,,Rosset,1,0,2,3,1.0,0.3333333333333333,0.5,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
""" I 'm pleased because I did n't play that great today , but I fought really well , "" he said . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"When I was down 2-5 in the tiebreak ( in the third set ) , I just thought about winning my two serves and hoped that he might get tight .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Then he shanked a forehand at to make it 5-all and that helped me back . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Soccer - Results of South Korean pro-soccer games .,,,,,,Soccer;South,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
SEOUL 1996-08-22,,SEOUL,,,,SEOUL,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Results of South Korean pro-soccer games played on Wednesday .,,,,,,South,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Anyang 3 Chonnam 3 ( halftime 2-0 ),,,Anyang;Chonnam,,,,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Puchon 0 Suwon 0 ( halftime 0-0 ),,,Puchon;Suwon,,,,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"Standings after games played on Wednesday ( tabulate under - won , drawn , lost , goals for , goals against , points ) :",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
W D L G / F G / A P,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Puchon 1 1 0 1 0 4,,,Puchon,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Chonan 1 0 0 5 4 3,,,Chonan,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Anyang 0 2 0 5 5 2,,,Anyang,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Suwon 0 2 0 3 3 2,,,Suwon,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Pohang 0 1 0 3 3 1,,,Pohang,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Pusan 0 1 0 0 2 1,,,Pusan,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Chonnam 0 1 1 5 6 1,,,Chonnam,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Ulsan 0 0 1 4 5 0,,,Ulsan,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Chonbuk 0 0 0 0 0 0,,,Chonbuk,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Senegal cholera outbreak kills five .,,Senegal,,,,Senegal,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
DAKAR 1996-08-22,,DAKAR,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"An outbreak of cholera has killed five people in the central Senegal town of Kaolack , where health authorities have recorded 291 cases since August 11 , a medical official said on Thursday .",,Senegal;Kaolack,,,Senegal,Kaolack,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,1,2,1.0,0.5,0.6666666666666666
"Doctor Masserigne Ndiaye said medical staff were overwhelmed with work . """,Masserigne Ndiaye,,,Doctor,Masserigne Ndiaye,,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"People are rushing to the hospital as soon as the first symptoms appear , that 's why we have fewer deaths , "" he told Reuters by telephone from the town , 160 km ( 100 miles ) southeast of the Senegalese capital Dakar .",,Dakar,Reuters,Dakar,Reuters;Senegalese,,0,1,1,1,0.0,0.0,0.0,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
Nigerian general takes over Liberia ECOMOG force .,,Liberia,ECOMOG,,Liberia,Nigerian,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
MONROVIA 1996-08-22,,MONROVIA,,,,MONROVIA,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Nigerian Major General Sam Victor Malu took over on Thursday as commander of the ECOMOG peacekeeping force in Liberia , two days after the start of the latest ceasefire in the six-year civil war .",Sam Victor Malu,Liberia,ECOMOG,Major General Sam Victor Malu,ECOMOG,Nigerian;Liberia,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
"Malu replaced another Nigerian major general , John Inienger , who told officers at the handover ceremony that peace was now at hand for Liberia after six years of fighting and more than a dozen failed accords .",Malu;John Inienger,Liberia,,Malu;John Inienger,,Nigerian,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
""" The search for peace in Liberia has been difficult , challenging and sometimes painful .",,Liberia,,,,Liberia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Peacekeepers were harassed , killed and taken hostage , "" he said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" It is difficult but I want to assure you that peace is in sight . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"United Nations military observers travelling to the western town of Tubmanburg on Wednesday to monitor the ceasefire were delayed by shooting along the highway , U.N. special representative Anthony Nyakyi said .",Anthony Nyakyi,Tubmanburg,United Nations;U.N.,Anthony Nyakyi,Nations;U.N.,United;Tubmanburg,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5,1,1,0,1,0.5,1.0,0.6666666666666666
They finally went ahead with an escort from the ULIMO-J faction .,,,ULIMO-J,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Faction leaders who agreed a new peace deal in the Nigerian capital Abuja on Saturday have accused each other of breaking the ceasefire .,,Abuja,,Abuja,,Faction;Nigerian,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
"The latest peace deal foresees the disarmament of an estimated 60,000 combatants and sets a target date of May 30 next year for elections .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The ECOMOG force , currently 10,000 strong , was sent to Liberia by the Economic Community of West African States in 1990 at the height of the fighting .",,Liberia,ECOMOG;Economic Community of West African States,,ECOMOG;Economic,Liberia;West;African,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5,1,2,0,1,0.3333333333333333,1.0,0.5
Guinea calls two days of prayer .,,Guinea,,,,Guinea,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
CONAKRY 1996-08-22,,CONAKRY,,,CONAKRY,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
The West African state of Guinea declared Thursday and Friday days of national prayer .,,Guinea,,Guinea,,,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"A government statement , broadcast repeatedly by state radio , said the two days of prayer were "" for the dead , for peace and prosperity in Guinea , the victory of the new government and the health of the head of state "" .",,Guinea,,,,Guinea,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The precise reason for the call was not immediately clear .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Guinea 's president , Lansana Conte , vice-president of the Organisation of the Islamic Conference , left for Kuwait on August 16 to prepare the next OIC summit in Pakistan in 1997 .",Lansana Conte,Guinea;Kuwait;Pakistan,Organisation of the Islamic Conference;OIC,Lansana Conte,Organisation;Islamic Conference;OIC,Guinea;Kuwait;Pakistan,1,0,0,1,1.0,1.0,1.0,1,2,1,2,0.3333333333333333,0.5,0.4,3,0,0,3,1.0,1.0,1.0
"Koranic reading sessions and prayers were to be held in the farming town of Badi-Tondon , near his home about 60 km ( 40 miles ) from the capital Conakry .",,Badi-Tondon;Conakry,,,,Koranic,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0
"Conte , an army general , survived a February army pay revolt which at the time he described as a veiled attempt to topple him .",Conte,,,,,,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
He has since named a prime minister for the first time since early in his rule and ordered a crackdown on corruption .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Conte seized power in 1984 after the death of veteran Marxist leader Ahmed Sekou Toure .,Conte;Ahmed Sekou Toure,,,Conte;Ahmed Sekou Toure,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
He won elections in 1993 .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
South African answers U.S. message in a bottle .,,U.S.,,,,South;African;U.S.,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,2,0,1,0.3333333333333333,1.0,0.5
JOHANNESBURG 1996-08-22,,JOHANNESBURG,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
A South African boy is writing back to an American girl whose message in a bottle he found washed up on President Nelson Mandela 's old prison island .,Nelson Mandela,,,Nelson Mandela,,South;African;American,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,3,1,1,0.0,0.0,0.0
"But Carlo Hoffmann , an 11-year-old jailer 's son who found the bottle on the beach at Robben Island off Cape Town after winter storms , will send his letter back by ordinary mail on Thursday , the post office said .",Carlo Hoffmann,Robben Island;Cape Town,,Carlo Hoffmann;Cape Town,Robben Island,,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,0,1,2,2,0.0,0.0,0.0
It will be sent for free .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Danielle Murray from Sandusky , Ohio , the same age as her new penfriend , asked for a reply from whoever received the message she flung on its journey months ago on the other side of the Atlantic Ocean .",Danielle Murray,Sandusky;Ohio;Atlantic Ocean,,Danielle,Murray;Atlantic Ocean,Sandusky;Ohio,0,1,1,1,0.0,0.0,0.0,0,2,1,1,0.0,0.0,0.0,2,0,1,3,1.0,0.6666666666666666,0.8
Rottweiler kills South African toddler .,,,,Rottweiler,,South;African,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
JOHANNESBURG 1996-08-22,,JOHANNESBURG,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"A rottweiler dog belonging to an elderly South African couple savaged to death their two-year-old grandson who was visiting , police said on Thursday .",,,,,,South;African,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
The dog attacked Louis Booy in the front garden of his grandparents ' house in Vanderbijlpark near Johannesburg on Tuesday .,Louis Booy,Vanderbijlpark;Johannesburg,,Louis Booy;Johannesburg,,Vanderbijlpark,1,1,0,1,0.5,1.0,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
His bloody body was lying in the garden when his parents arrived in the afternoon to pick him up .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
It was unclear where the grandparents were at the time .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
